,segment,abitazione,isolamento,age,area,regione,longitude,latitude,ripartizione,temperatura_estiva,umidita_estiva,temperatura_invernale,degree_days,riscaldament_fascia_A,riscaldament_fascia_B,riscaldament_fascia_C,riscaldament,raffrescament_fascia_A,elettricita,raffrescament_fascia_B,raffrescament_fascia_C,raffrescament,ripart_t,segment_i,seg_cas,isolamento_intercept,seg_rip,ripart_intercept,locationAbition,new_group_e,new_group_r
3590,0,appartamento in edificio piccolo,Ben isolata,42,70,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,2,0,4,0,2151.7024,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Est-appartamento in edificio piccolo-0,HSDR_group63,Zero
3591,2,casa unifamiliare,Poco isolata,37,318,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,4,2,9,0,2087.5474000000004,0,0,0,non_nord_est,primo,SC0,isI1,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3592,1,casa unifamiliare,Abbastanza isolata,78,114,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,5,0,5,0,2571.9136,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3593,1,appartamento in edificio piccolo,Poco isolata,30,98,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,4,2,9,0,2251.3548,0,0,0,non_nord_est,secondo,SC0,isI1,SR2,Nord,Nord_Est-appartamento in edificio piccolo-1,HSDR_group52,Zero
3594,2,casa unifamiliare,Poco isolata,105,117,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,8,1,9,0,1562.776,0,0,0,non_nord_est,primo,SC0,isI1,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3595,2,casa plurifamiliare,Abbastanza isolata,18,78,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,3,0,7,0,1609.202,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa plurifamiliare-2,HSDR_group64,Zero
3596,1,casa unifamiliare,Abbastanza isolata,1,364,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,8,2,16,0,2948.3810000000003,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3597,1,casa unifamiliare,Abbastanza isolata,25,363,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,3,0,5,0,2662.1183999999994,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3598,0,casa unifamiliare,Abbastanza isolata,27,138,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,5,8,3,16,0,1421.3208,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3599,3,casa unifamiliare,Poco isolata,112,262,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,7,8,1,16,0,1412.32,0,0,0,non_nord_est,primo,SC0,isI1,SR2,Nord,Nord_Est-casa unifamiliare-3,HSDR_group52,Zero
3600,0,casa unifamiliare,Ben isolata,7,84,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,3,2,13,0,1164.8856,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3601,0,appartamento in edificio piccolo,Ben isolata,11,107,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,1,1,1,3,0,8513.8204,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Est-appartamento in edificio piccolo-0,HSDR_group63,Zero
3602,2,appartamento in edificio piccolo,Abbastanza isolata,38,117,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,8,2,13,0,1830.4144,0,0,0,non_nord_est,primo,SC2,isI0,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3603,2,casa unifamiliare,Abbastanza isolata,21,110,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,5,2,10,0,2386.9045,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3604,1,casa unifamiliare,Ben isolata,26,84,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,1,3,1,5,0,1611.6899,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3605,2,casa plurifamiliare,Ben isolata,20,100,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,5,1,9,0,2524.2344,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa plurifamiliare-2,HSDR_group64,Zero
3606,2,appartamento in edificio piccolo,Abbastanza isolata,2,72,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,5,2,7,0,2505.3145,3,5,8,non_nord_est,primo,SC2,isI0,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3607,0,casa plurifamiliare,Non isolata,142,83,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,8,1,17,0,637.9,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3608,0,casa unifamiliare,Ben isolata,7,79,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,1,3,0,4,0,2093.93,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3609,0,casa unifamiliare,Poco isolata,106,102,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,4,2,10,0,1956.5828,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3610,0,casa unifamiliare,Abbastanza isolata,86,118,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,5,6,1,12,0,2352.8539,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3611,0,casa unifamiliare,Abbastanza isolata,19,114,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,3,0,6,0,1063.3708,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3612,0,casa plurifamiliare,Ben isolata,49,65,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,1,1,0,2,0,1593.0576,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3613,1,casa unifamiliare,Ben isolata,14,127,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,4,0,8,0,2300.0184000000004,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3614,0,casa plurifamiliare,Ben isolata,33,117,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,7,0,13,0,1923.928,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3615,2,casa unifamiliare,Ben isolata,15,108,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,1,7,0,8,0,2161.272,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3616,1,casa plurifamiliare,Abbastanza isolata,26,147,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,6,0,12,0,8631.75,0,0,0,non_nord_est,secondo,SC0,isI0,SR2,Nord,Nord_Est-casa plurifamiliare-1,HSDR_group75,Zero
3617,0,casa plurifamiliare,Abbastanza isolata,42,48,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,8,0,16,0,1620.689,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3618,2,casa plurifamiliare,Ben isolata,29,95,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,4,0,7,0,1685.3152000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa plurifamiliare-2,HSDR_group64,Zero
3619,1,casa unifamiliare,Poco isolata,58,70,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,7,4,13,0,2636.654,0,0,0,non_nord_est,secondo,SC5,isI1,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3620,0,appartamento in edificio piccolo,Abbastanza isolata,51,108,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,8,0,10,0,2515.2025,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Est-appartamento in edificio piccolo-0,HSDR_group63,Zero
3621,2,appartamento in edificio piccolo,Poco isolata,48,101,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,4,0,7,0,3305.4761000000003,0,0,0,non_nord_est,primo,SC2,isI1,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3622,0,casa plurifamiliare,Ben isolata,28,93,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,4,0,6,0,1617.1962,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3623,0,casa plurifamiliare,Abbastanza isolata,43,128,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,8,3,19,0,3609.744,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3624,0,casa unifamiliare,Ben isolata,48,109,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,8,0,16,0,2579.724,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3625,2,casa unifamiliare,Ben isolata,102,274,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,0,0,0,0,737.1,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3626,2,casa unifamiliare,Ben isolata,27,106,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,3,1,4,0,1667.0759999999998,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3627,2,casa plurifamiliare,Poco isolata,31,131,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,2,0,4,0,2742.4624000000003,0,0,0,non_nord_est,primo,SC0,isI1,SR3,Nord,Nord_Est-casa plurifamiliare-2,HSDR_group64,Zero
3628,2,appartamento in edificio piccolo,Ben isolata,41,102,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,4,0,4,0,2526.6424,0,0,0,non_nord_est,primo,SC2,isI0,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3629,1,casa unifamiliare,Abbastanza isolata,19,284,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,3,3,10,0,3268.0795,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3630,0,casa unifamiliare,Ben isolata,93,89,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,8,1,15,0,1298.2800000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3631,2,appartamento in edificio piccolo,Abbastanza isolata,51,131,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,8,0,12,0,8638.895,0,0,0,non_nord_est,primo,SC2,isI0,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3632,1,casa plurifamiliare,Abbastanza isolata,28,119,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,3,2,7,0,4422.8856,0,0,0,non_nord_est,secondo,SC0,isI0,SR2,Nord,Nord_Est-casa plurifamiliare-1,HSDR_group75,Zero
3633,2,casa plurifamiliare,Abbastanza isolata,41,101,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,8,2,16,0,1446.7959999999998,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa plurifamiliare-2,HSDR_group64,Zero
3634,0,casa plurifamiliare,Ben isolata,45,102,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,8,3,17,0,7271.1466,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3635,0,casa unifamiliare,Abbastanza isolata,47,101,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,8,0,12,0,9127.1592,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3636,0,casa unifamiliare,Poco isolata,51,140,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,5,0,7,0,1858.2931,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3637,1,appartamento in edificio piccolo,Ben isolata,19,68,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,5,2,7,0,1937.24,0,0,0,non_nord_est,secondo,SC0,isI0,SR2,Nord,Nord_Est-appartamento in edificio piccolo-1,HSDR_group52,Zero
3638,0,casa unifamiliare,Abbastanza isolata,4,89,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,8,2,14,0,8579.5412,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3639,0,casa plurifamiliare,Abbastanza isolata,44,119,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,8,1,15,0,1400.6176,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3640,0,casa unifamiliare,Ben isolata,25,121,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,6,3,9,0,2096.2192,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3641,1,casa plurifamiliare,Ben isolata,22,96,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,1,4,0,5,0,3100.2407,0,0,0,non_nord_est,secondo,SC0,isI0,SR2,Nord,Nord_Est-casa plurifamiliare-1,HSDR_group75,Zero
3642,0,appartamento in edificio piccolo,Abbastanza isolata,131,96,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,3,0,3,0,7684.6097,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Est-appartamento in edificio piccolo-0,HSDR_group63,Zero
3643,1,appartamento in edificio piccolo,Ben isolata,39,142,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,3,0,5,0,1823.9508,0,0,0,non_nord_est,secondo,SC0,isI0,SR2,Nord,Nord_Est-appartamento in edificio piccolo-1,HSDR_group52,Zero
3644,2,casa plurifamiliare,Abbastanza isolata,31,86,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,1,6,0,7,1,9169.0831,2,0,3,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa plurifamiliare-2,HSDR_group64,Zero
3645,2,casa unifamiliare,Abbastanza isolata,34,98,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,3,0,5,0,1841.2024,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3646,3,casa unifamiliare,Abbastanza isolata,6,81,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,3,3,9,0,692.94,0,0,0,non_nord_est,primo,SC0,isI0,SR2,Nord,Nord_Est-casa unifamiliare-3,HSDR_group52,Zero
3647,2,casa unifamiliare,Poco isolata,44,288,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,6,8,22,0,1681.4281,0,0,0,non_nord_est,primo,SC0,isI1,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3648,2,casa unifamiliare,Non isolata,52,113,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,7,0,10,0,2409.116,0,0,0,non_nord_est,primo,SC0,isI1,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3649,1,casa plurifamiliare,Abbastanza isolata,60,118,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,5,8,1,14,0,2290.0722,0,0,0,non_nord_est,secondo,SC0,isI0,SR2,Nord,Nord_Est-casa plurifamiliare-1,HSDR_group75,Zero
3650,1,appartamento in edificio medio,Ben isolata,35,80,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,2,0,5,0,1655.472,0,0,0,non_nord_est,secondo,SC0,isI0,SR2,Nord,Nord_Est-appartamento in edificio medio-1,HSDR_group52,Zero
3651,0,casa unifamiliare,Abbastanza isolata,101,85,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,6,7,21,0,1511.052,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3652,2,appartamento in edificio piccolo,Abbastanza isolata,52,134,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,3,1,7,0,2575.1104,0,0,0,non_nord_est,primo,SC2,isI0,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3653,1,casa unifamiliare,Abbastanza isolata,36,76,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,5,4,3,12,0,2915.6746000000003,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3654,0,appartamento in edificio piccolo,Abbastanza isolata,43,90,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,4,2,8,0,1455.114,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Est-appartamento in edificio piccolo-0,HSDR_group63,Zero
3655,0,casa plurifamiliare,Ben isolata,1,71,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,4,0,7,0,1526.2204,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3656,1,casa plurifamiliare,Abbastanza isolata,49,94,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,8,6,20,0,2877.4328,0,0,0,non_nord_est,secondo,SC0,isI0,SR2,Nord,Nord_Est-casa plurifamiliare-1,HSDR_group75,Zero
3657,2,casa plurifamiliare,Abbastanza isolata,40,109,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,5,0,9,0,2215.5064,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa plurifamiliare-2,HSDR_group64,Zero
3658,2,casa unifamiliare,Abbastanza isolata,24,114,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,1,1,1,3,0,1841.3883,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3659,0,appartamento in edificio piccolo,Abbastanza isolata,24,64,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,8,0,16,0,1774.0725,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Est-appartamento in edificio piccolo-0,HSDR_group63,Zero
3660,2,appartamento in edificio piccolo,Ben isolata,17,112,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,6,8,22,0,2995.4689,0,0,0,non_nord_est,primo,SC2,isI0,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3661,0,appartamento in edificio piccolo,Ben isolata,0,278,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,0,0,0,0,1355.3295,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Est-appartamento in edificio piccolo-0,HSDR_group63,Zero
3662,1,casa unifamiliare,Ben isolata,58,91,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,5,0,7,0,2509.4915000000005,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3663,0,casa unifamiliare,Ben isolata,14,98,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,4,0,6,0,7943.208,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3664,3,casa unifamiliare,Ben isolata,51,100,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,5,7,0,12,0,1621.5648,0,0,0,non_nord_est,primo,SC0,isI0,SR2,Nord,Nord_Est-casa unifamiliare-3,HSDR_group52,Zero
3665,0,appartamento in edificio piccolo,Abbastanza isolata,32,75,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,8,1,13,0,654.2535999999999,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Est-appartamento in edificio piccolo-0,HSDR_group63,Zero
3666,0,appartamento in edificio piccolo,Poco isolata,55,68,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,3,2,7,0,1446.2364,0,0,0,non_nord_est,primo,SC3,isI1,SR0,Nord,Nord_Est-appartamento in edificio piccolo-0,HSDR_group63,Zero
3667,0,casa unifamiliare,Poco isolata,61,76,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,8,0,16,0,930.124,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3668,2,appartamento in edificio piccolo,Poco isolata,32,115,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,5,1,8,0,1807.3672,0,0,0,non_nord_est,primo,SC2,isI1,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3669,0,casa unifamiliare,Abbastanza isolata,91,379,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,6,3,13,0,8005.5692,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3670,0,casa plurifamiliare,Abbastanza isolata,23,69,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,0,0,0,0,0,1126.0896000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3671,2,appartamento in edificio piccolo,Abbastanza isolata,66,74,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,3,1,7,0,1807.412,0,0,0,non_nord_est,primo,SC2,isI0,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3672,1,casa unifamiliare,Ben isolata,20,108,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,4,0,7,0,2615.1222,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3673,0,casa unifamiliare,Ben isolata,53,115,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,8,1,13,0,2610.9719000000005,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3674,1,casa unifamiliare,Abbastanza isolata,38,321,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,8,2,18,0,2674.7797000000005,1,4,5,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3675,0,casa unifamiliare,Abbastanza isolata,112,124,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,2,0,8,0,1168.9024,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3676,2,casa unifamiliare,Poco isolata,45,140,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,5,0,7,0,2370.6978,0,0,0,non_nord_est,primo,SC0,isI1,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3677,0,casa plurifamiliare,Ben isolata,36,105,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,5,2,9,0,1346.0216,3,1,4,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa plurifamiliare-0,HSDR_group64,Zero
3678,1,casa unifamiliare,Ben isolata,6,340,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,7,8,0,15,0,2328.5384,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3679,2,casa unifamiliare,Non isolata,91,277,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,6,0,9,0,1953.9608,0,0,0,non_nord_est,primo,SC0,isI1,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3680,0,casa unifamiliare,Abbastanza isolata,34,260,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,5,7,0,12,0,2651.1805,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3681,2,appartamento in edificio piccolo,Ben isolata,25,120,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,2,2,6,0,1823.7088,0,0,0,non_nord_est,primo,SC2,isI0,SR3,Nord,Nord_Est-appartamento in edificio piccolo-2,HSDR_group63,Zero
3682,2,casa unifamiliare,Ben isolata,18,215,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,8,2,16,0,2263.1746000000003,0,0,0,non_nord_est,primo,SC0,isI0,SR3,Nord,Nord_Est-casa unifamiliare-2,HSDR_group64,Zero
3683,1,casa unifamiliare,Ben isolata,35,90,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,6,8,2,16,0,2778.6272,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3684,1,casa unifamiliare,Ben isolata,23,93,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,2,8,0,10,0,2635.9433,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
3685,0,casa unifamiliare,Ben isolata,9,277,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,3,5,1,9,0,2361.9488,4,1,5,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Est-casa unifamiliare-0,HSDR_group63,Zero
3686,1,casa plurifamiliare,Abbastanza isolata,48,95,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,1,4,0,5,0,1947.4696,4,0,4,non_nord_est,secondo,SC0,isI0,SR2,Nord,Nord_Est-casa plurifamiliare-1,HSDR_group75,Zero
3687,1,appartamento in edificio piccolo,Poco isolata,48,87,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,8,8,2,18,0,1946.3752,0,0,0,non_nord_est,secondo,SC0,isI1,SR2,Nord,Nord_Est-appartamento in edificio piccolo-1,HSDR_group52,Zero
3688,1,casa unifamiliare,Ben isolata,88,375,Veneto,12.33,45.43,Nord_Est,31.0,51,-5,2345,4,4,0,8,0,3563.8574000000003,0,0,0,non_nord_est,secondo,SC5,isI0,SR2,Nord,Nord_Est-casa unifamiliare-1,HSDR_group75,Zero
